4999
(5.442547924196335,0.5752510905503072)
(8.837669302900716,4.335275775178146)
(4.841721180234089,9.419292472650223)
(6.133288435390326,9.124878898281896)
(6.651616934589992,8.476141874222979)
(2.6516217913766935,0.4077849782127496)
(5.179582852714832,6.525447630393248)
(4.247837124601502,9.12147105132981)
(9.658739740843286,1.9364416237995297)
(5.263847088784073,9.218668271516664)
(8.156521935283052,0.7996845559728605)
(6.504159280304481,5.183685360673294)
(5.455316634972762,0.7085402820879683)
(9.738913354742147,4.497932744935649)
(0.5451595937193021,0.6667574285737254)
(8.285187307367085,8.699966332687225)
(8.518829288712958,3.3895549129744493)
(6.274304695177332,2.632646143709322)
(1.1225747872926473,4.86912067169431)
(7.582008307359916,5.229762946953707)
(9.991103613680952,7.491451496739556)
(9.080007403982318,6.766754764677757)
(6.683344673506124,7.21997416834534)
(1.861550370924877,6.884901589047203)
(4.035893537828827,2.4024056693411056)
(8.400309518531923,4.895650486750812)
(4.0639379046885935,1.610827218806763)
(3.221010196781322,8.881489504079381)
(8.66484954685553,0.5909586966522995)
(9.5918740825204,2.932053704007992)
(0.7175231191090226,3.8751392641920015)
(4.993087888384897,2.4889153344804607)
(4.820931406154202,4.904534548640091)
(3.6721499741049266,6.219770324376006)
(8.878254072472455,9.609603780971486)
(5.466088558019287,9.10250544513138)
(0.008332860774185047,2.3138808464776837)
(6.252181661395508,5.471888335653119)
(0.854095128084017,9.554635232349415)
(6.882956216806897,2.6663995445855093)
(5.257973929177643,6.9549935126057925)
(4.267879880630858,5.60997485854228)
(5.487250265173763,6.635623469988923)
(0.3832990588780605,0.17321063848772855)
(6.717629854868732,7.82009005740492)
(2.423820038004348,8.480836133724075)
(8.321255970907405,1.2665168875899702)
(0.05247169269057883,2.467027235994154)
(5.655755535424911,8.949193940196498)
(3.763622656381572,2.927405460450816)
(0.5138015481048008,4.017297006181578)
(1.7417749923611336,0.0763242609106407)
(3.168067712979976,2.473890095357776)
(1.2809882558090413,8.19031728686188)
(4.034341003987335,7.246907059231393)
(4.823836961332001,1.3033433450681775)
(8.375950078681921,7.364817265017935)
(9.985439424433656,9.116733289065493)
(3.185555507121889,9.803198673044575)
(7.547235951786853,2.2965051558571856)
(1.4057409674720023,9.234458346707425)
(1.3368417981802017,4.152982737006344)
(4.987732589539315,1.391454367677557)
(9.154431047749394,1.3324171921536643)
(4.937967678121005,9.046788809492531)
(4.46275856845168,9.597576949193991)
(3.465121155700918,5.71305571078576)
(4.4270584965870245,2.0340370928559826)
(0.6155900005955495,1.0853508689723002)
(1.0727055423339227,6.09116378509595)
(5.373328698808244,3.9758523909391963)
(8.822661008510023,2.7515577979916883)
(9.100314526998822,3.031311761036312)
(3.4833691976789405,5.819982796834232)
(7.4068186685426385,2.8777989880870116)
(4.8669088832942755,1.8325739360608995)
(5.0660424026643565,3.503068812871384)
(7.668846785427226,1.4093836362279943)
(7.42557521029371,3.6654223818029052)
(2.9653768780915932,1.008092126791137)
(0.9185152973969435,4.908967027190528)
(5.749975913432439,9.983969903443002)
(4.739992996445737,1.3686774107783484)
(2.2989398733749566,1.6209501609056076)
(5.530216516492209,1.9646879293645048)
(4.836811844584849,8.370932746924076)
(6.99305974231021,5.813759461142607)
(9.966848494167946,0.9232048403533899)
(6.779597917487626,8.72687382880738)
(1.638316888758904,7.923134389214477)
(3.678888903756107,8.515433012686783)
(9.041548414157921,8.16905157795836)
(9.183687093584888,9.49455064013898)
(4.753325113270303,9.938505515809373)
(8.836668882527407,2.050438487577394)
(8.699305021382859,2.729841276882372)
(0.4131416899003104,1.4299111057956582)
(9.056842951571843,5.15231901132733)
(7.959089440049083,1.0135411245024717)
(2.0906965025391635,8.95775006377313)
(2.978814179674112,9.250019702967132)
(9.095750350483737,3.2789007763972924)
(6.654307249868534,6.157784893387954)
(0.11503709910616222,5.024673430962564)
(9.87888584546237,4.841004876326896)
(0.9079619181005683,1.0793437603295108)
(1.1005158343878674,5.820510926796403)
(1.7627941138752357,5.4628989459758035)
(5.4956348570644415,7.146296228649493)
(4.179114873338937,9.931783335264674)
(2.832178612284327,1.2367072829419457)
(4.19006109163155,9.63412662502499)
(5.530902630133472,0.18047581255499767)
(9.15084214168093,6.3807994763174225)
(2.8969906748033036,4.841248994892812)
(8.18914650574542,0.8533937364512278)
(2.2693161301596065,9.520298249747606)
(5.194695684443885,1.6425084182626981)
(2.9226306250244463,3.1615926131921634)
(7.219346856426357,3.3944712681437403)
(3.9583329134767506,0.12444978956413388)
(0.4657813118580134,8.541903218310809)
(3.1323640004659667,8.402486357136969)
(0.6619601596355951,7.103292326672444)
(9.59417066780179,0.8336027468328477)
(4.550168353648843,6.859010142350588)
(9.848562220830884,5.324262391625584)
(4.463606571741745,1.8459742632391674)
(2.902681710963635,3.4023313330391334)
(8.52013595894666,0.5604178455149589)
(7.52320029489381,2.516266458855144)
(4.831915928711496,6.51799933903786)
(1.8042366690225875,6.414450461699012)
(9.31131872866769,2.8927493191863176)
(2.8343917894082207,9.666994883552292)
(3.147647231286478,9.841114905565187)
(2.1516799531057798,6.933338997082855)
(7.835814718787846,7.814631414627655)
(0.8880297329566267,4.932496788721559)
(2.757300376478826,2.674513963664128)
(7.030418052409506,5.238812230939967)
(2.7453169530319177,8.743728115560755)
(6.063589200908769,9.004605654636261)
(0.8102844962843292,4.066863409835482)
(5.409705423362584,0.5021033427328314)
(4.2583330480209245,8.095402130137947)
(2.543160626939299,4.980562602910387)
(0.8047031294398743,5.775737182815396)
(6.4341880238260885,7.7505185535259145)
(4.965553269836622,3.589562257449467)
(2.0627705558455234,5.635593675731182)
(4.005821108664744,2.481020203343516)
(8.144768601771329,8.973327740694565)
(7.027430954493683,9.802263408692891)
(8.925055828378646,2.2000034175850978)
(0.4012742087763155,7.418844268927599)
(1.917855649956589,3.7204520198492275)
(7.678037324912028,5.938619792884722)
(4.8123539477993695,1.2423484451671607)
(2.357085022509402,5.66261903981435)
(6.412059316480604,7.045512221808929)
(7.4492532212695455,3.3035928573283924)
(8.439269285877764,8.760251450161224)
(6.638545289865954,9.777719501489749)
(7.311394618111379,5.1448007395947)
(8.029360149856693,8.447220229665803)
(7.583780038716662,3.0804202891566734)
(2.9600317986088163,5.076393114424432)
(1.6540572579250912,1.543737767550446)
(9.170092496760969,0.460842557860901)
(3.535947899798467,0.6694329779180741)
(9.727812579953394,4.1994509421138435)
(8.035833213717558,9.182375972183898)
(6.556216813275623,3.4008969536340237)
(0.5032924549081763,1.4568522756978397)
(0.13991029355351126,3.251301274262911)
(6.47720374793847,6.2515155854105995)
(5.051693984390319,7.3168335631664325)
(5.011893532931241,2.7722320924187316)
(4.3070834746430195,4.214891749798531)
(4.243209613314144,6.130991501101977)
(4.23649428507745,3.859722256960274)
(2.8422828466268024,3.4975763496782317)
(5.5589881415868945,0.8731202101931468)
(6.405136924472829,4.281697122335264)
(5.648122700353717,4.948110507527557)
(3.539189274961998,2.536817073255752)
(1.5995833424298012,7.963279766242045)
(2.433086458081534,7.442904975624413)
(3.641919074906872,5.467693411823063)
(5.034197705497581,8.20386959135989)
(3.6758418720971955,5.7910959990976965)
(2.608489075325892,2.9864475729310502)
(4.284194715098158,3.4813611739257553)
(3.42038690599763,7.630829306616757)
(9.423828323226578,5.030923045302442)
(0.5456304448522842,8.779322784565556)
(9.19226963660131,3.926183589273263)
(5.418006567271018,7.797874696064868)
(7.556209502080122,8.938659839384146)
(0.6112464934050665,6.406281466830269)
(3.7354694727854687,4.273897218483053)
(3.5702574217954752,2.286434078117694)
(5.055256764813052,2.7039458876812974)
(1.5312529857955326,3.103966748415483)
(1.5111495898641003,3.1314538234893865)
(6.708235101672578,0.357183408462608)
(0.03540418796190603,2.1682058190834352)
(9.973671480999311,0.25816040972030385)
(9.509804157318602,5.258197169639979)
(0.7241040991560799,7.454434804525634)
(5.939425928223199,6.635097541499231)
(0.39681394843177675,8.81570404547544)
(0.8833248138922489,8.976226840987282)
(7.191558544494195,8.738480005732725)
(5.232292140532394,2.999931685116135)
(9.951788216692323,4.462654393647732)
(4.730472563621828,4.450512968668612)
(9.87263847400827,9.74744899073763)
(3.256770758321468,0.9246239412923074)
(9.72838795443741,7.920238062311917)
(4.8136216562439404,3.815325213475865)
(1.649958675677432,0.7902496724805697)
(5.414831748250143,1.284740900093152)
(6.13342868512099,8.21016436691716)
(1.6208440783323186,6.623537741840659)
(6.923417369541389,4.1721470296026855)
(3.338923452969036,2.6152030069699306)
(8.690592566686728,9.240863372278993)
(4.687389013660606,6.595371077644017)
(7.010442927778015,5.854548414644306)
(8.217175175518229,2.7812087433656743)
(3.0508439594912806,2.5662080752416094)
(4.590627910803679,8.143137560965458)
(8.588844327145987,5.650553770081041)
(1.9365976305762511,5.600939106891692)
(0.5024799291533455,1.6682834264986401)
(6.5325218261519655,3.6485477944077314)
(7.721326146352344,2.557835928003831)
(9.20833414956429,4.64660925257471)
(7.769875546939387,5.6157683545804975)
(9.923676688462816,4.969144435583022)
(4.50073164036681,4.330412034176918)
(6.339034190314811,8.950423912126361)
(3.389989848014271,2.449488051572569)
(0.8830475489659695,5.150424665204568)
(5.855075076771819,2.8908697076579815)
(4.812405391070655,7.842006507473088)
(9.4556905965342,5.146703652147879)
(7.0673547064323134,8.820212250445708)
(6.55142694067587,9.684608902208566)
(0.3450089394954925,4.643857159887875)
(0.014966027590151976,5.515697385042317)
(6.744275080902986,2.241844630829611)
(0.9377144598778675,7.5776637512313085)
(0.5803615745132173,1.4514072012818835)
(9.915079405299212,3.872220999108312)
(6.523468670749974,6.502735275759451)
(0.461500088234591,8.39966469190984)
(7.085404148779809,9.724230529898009)
(0.38073538661591244,4.849364723511211)
(4.659506670514895,9.814873835225855)
(4.504797642204118,7.733507012933021)
(9.813402677308448,3.914975021121908)
(0.11531514774801521,2.1924124035358417)
(9.340759519575212,7.403829175678773)
(4.573994465464418,1.0532835137761765)
(4.697341129499146,7.8625751552163505)
(3.214247847138555,7.890244318398464)
(3.8783110865555317,9.962813426758036)
(4.38393626184189,7.812047792450006)
(7.5378707725066,6.17631019028154)
(7.679576052450842,3.494851459886452)
(3.2089582281087106,4.148374589561362)
(0.8752399167110214,2.580968159369834)
(9.849876887819443,5.337269861811152)
(0.8247812899079088,3.9805204685409192)
(8.626360660385707,1.094274863568604)
(3.7038965350353825,4.8414372786455715)
(4.831726700409156,1.7437882863622023)
(0.3589306961843819,6.994255911931042)
(0.15440298952215104,1.4201229134532123)
(3.2422275575195414,1.5316958208114817)
(4.12126135397852,6.4274128935858945)
(2.4392071314061594,2.848999176241147)
(8.47682974164119,7.7113165623475)
(9.63025446940857,8.949537835999369)
(8.502590630767312,8.665963923236967)
(0.48088514906617696,3.1112090910973444)
(0.8372196345431671,7.946864505321707)
(7.916548167154399,3.1126560570684614)
(8.22775928441539,3.220256154286052)
(1.0138179381264778,8.134363037314149)
(7.823356429808812,5.851643753160829)
(6.827616038794073,0.17819238300399443)
(1.1173421197189182,8.421035795049374)
(5.37449264122586,6.389946712225932)
(0.45006461914324447,6.649660282612163)
(1.2048931957882059,1.0230537637545567)
(9.10403273897222,4.832702189803517)
(8.522720877896852,0.9474880985339584)
(9.454566464123609,9.194871316821057)
(0.6483985198679032,6.586558066267929)
(6.383287335561897,6.720374348851191)
(8.772026123542245,0.9552046308977413)
(1.2184294627415149,7.956134700471046)
(9.406116970749439,3.0769714094941882)
(4.835087634941843,1.046862346256725)
(4.722788738104638,8.472822160939504)
(7.230159495304401,0.8328471461071296)
(5.048174555212016,8.643499685470655)
(4.880883693103576,1.2261123093965198)
(8.187213051894041,3.5081292759666525)
(6.502509244627619,1.277831824269401)
(5.964862560520508,5.615296126786495)
(2.4397807271762826,5.359679158584544)
(4.3951778240476305,2.6088289248422947)
(2.8585581116568592,5.704041022723471)
(0.22757961335690746,4.909048755128625)
(5.148030762776817,1.1827979815864376)
(3.270033214488033,8.861251278837775)
(1.500631954853997,9.651633825874255)
(0.8517495828526478,1.706708453619653)
(3.505892453180184,2.4466097659042663)
(8.06340610639484,3.6474895573798225)
(1.7761193960266264,8.691992975027652)
(5.000780387112682,4.00492231721339)
(5.115922164610739,3.9631093189074287)
(0.1380775906079834,3.0125204368462812)
(5.554252052358882,2.5452419781737845)
(7.170124925573131,8.13773294935282)
(2.6767581181027014,5.039373110348524)
(1.1879937784254402,3.9928723369449814)
(3.1279083430502497,3.3878261084156556)
(8.890507035914998,7.874106347499313)
(8.896459564643116,3.527633302717761)
(6.684472040580349,8.758404618440004)
(1.0545047285470943,1.826719775327228)
(9.989375560520932,6.191852696522499)
(3.989464944714266,5.217758758712753)
(6.837667638656116,6.918759720161212)
(8.850035297372287,6.516821151649963)
(8.94964726052915,1.3295002538679412)
(3.921230338396373,5.798705193457964)
(3.8623605370445957,8.846049853450975)
(3.950324378101544,5.898099296326621)
(2.404803972151486,1.2176855279049448)
(0.06461044351407708,5.115498315488683)
(6.837126542142063,5.3653419956175155)
(6.853553613032494,3.029053687705919)
(6.309403178687757,2.8916244782258413)
(3.432046889760424,5.948311453581534)
(7.945954121510006,1.664503620112655)
(0.8581243712989839,6.993049843294888)
(3.8240665733395565,5.986222202351991)
(9.147622326485711,2.0401997998128882)
(6.3913706771664005,5.7749704463117855)
(3.309921929865637,6.854093994630589)
(7.454010033086576,1.915390531483615)
(9.323048146822998,2.6000556716535863)
(8.768139849251916,4.475000360247404)
(7.77303969245196,6.638608183968039)
(5.480173543758319,2.8371282430339018)
(5.001642572204078,3.007344315778142)
(7.186592357638047,1.9669751617030462)
(9.038028161187494,2.3197689748734343)
(5.222018892406828,7.005933834125134)
(0.3343656933390293,3.9451860720071608)
(8.934653373331878,9.180310787246086)
(5.381732220959517,4.280972410018209)
(8.17105240051461,9.614107426432422)
(4.651973034590508,3.6883444945669286)
(3.967629150761929,4.051543699576511)
(4.992775416284488,1.2349869926527046)
(4.53413999260274,0.7235082447799124)
(0.5973489479036975,0.7726851314978234)
(9.014813752131428,5.633149994950828)
(5.976758431449274,4.075358144618873)
(7.225672991360383,4.389328188682775)
(8.982083563891447,6.772666571052275)
(9.591981053615017,7.382663354436268)
(1.8552306772707627,0.6366255448517255)
(7.847649922204,5.577443841420523)
(3.531355574810976,1.413424209082974)
(3.70882129996334,7.483653382643451)
(6.972499587516642,4.839916577711568)
(9.696735773125498,3.976911980689101)
(1.1811828633981725,4.744014530243956)
(3.560388365866982,6.550126063850129)
(8.724337645923097,6.200479604776702)
(5.337360937999545,6.309166986609606)
(6.092103922848066,3.598376706220767)
(3.991616469103587,5.565910635878989)
(6.022654205543785,8.17371574458445)
(8.779922704819619,1.2354855836701084)
(8.04335215641336,2.0705768451207405)
(9.023972419313791,9.41059379207826)
(5.910188917616174,6.316275779676667)
(4.803152187585296,3.464282304267413)
(8.371586672461826,8.230897432186651)
(0.23330296699367925,3.8235640961578055)
(2.739293757173801,9.738783483140752)
(0.45970889275804394,6.159793883362067)
(9.118240396865755,1.809334539249955)
(3.267940579834585,6.1577295318862015)
(6.828863666340192,1.8267455019972245)
(6.304064552409364,3.2537190266515035)
(3.5495488950468568,0.07306258637206686)
(1.2961323518985446,2.7744699548143803)
(2.013479598783361,8.706214081513902)
(7.381739979600472,5.761376008605552)
(8.71332303522976,1.6244340759672549)
(6.671850827906058,8.43138818759523)
(3.9988256999001335,6.43076254428029)
(6.518957099657965,8.703936868671196)
(3.196526724559164,0.34607207119886296)
(4.60805182065351,5.514421004524066)
(3.9374437356569993,0.3663363063493408)
(4.951768497274393,7.738305057833377)
(5.747722775127977,4.2196206782740555)
(5.146441356598168,3.465871884224221)
(4.138885834104449,2.7505431440763353)
(7.833726111557523,7.096197017472226)
(2.9284496961934012,6.244715402248118)
(2.212813325855214,1.259931917003293)
(5.328331111183104,6.902944227363307)
(4.661154771718491,2.9339889547681164)
(6.457592395122522,7.184735134190651)
(1.047021238243463,8.277245604903673)
(7.367724637135425,9.062908217328454)
(7.1550875116568315,8.694894735518726)
(3.4128057835482406,2.3658996509814347)
(7.796646481188051,1.4300883135019238)
(7.853505283716719,1.331591359719284)
(9.638931112847425,1.585033550916296)
(4.953060902293824,7.256272969977966)
(7.563424320448403,8.88971755240447)
(5.5049802379670245,1.6946071386876294)
(9.450920229397667,1.7649536516783315)
(1.7263675696579517,9.051238600490871)
(9.691493243229402,3.267457020384543)
(7.757415330440805,9.601945665530467)
(7.4304251919186095,8.358169986516021)
(6.62674234705463,3.992005320675628)
(1.586525233859587,9.601080882020078)
(4.473895908917952,8.081706441520465)
(1.0171734087003081,8.87828419900203)
(8.064482308604989,2.643707659131632)
(4.854805338309114,5.998058180352951)
(2.190027032964017,5.864208767249548)
(5.00244983336419,1.1762428081651677)
(9.413805734577318,7.859664403682861)
(0.05131773520228755,7.287218072400931)
(5.805532265217356,5.4930379986855415)
(7.471335895941991,9.509302548414224)
(2.8019244621032935,2.658357006951154)
(8.825904210905799,4.530402721082715)
(7.136814544858851,5.899596318207755)
(0.9750524410598871,8.833260854786872)
(7.903608789549326,7.73968875250477)
(4.7565562051551815,5.745667263788675)
(2.2445411758567237,0.4177127190486851)
(1.4724671877644957,3.919514583167211)
(8.90530869939553,0.8670906490125785)
(6.658902972039355,5.693589444326756)
(1.9503160429130895,3.7148822870179865)
(0.07982890190806224,2.398512476554291)
(5.302893413588308,2.8420329045297867)
(0.6609591834741702,5.078252724318731)
(2.456501609245386,3.616693575755261)
(5.167792744437245,3.3311594751362064)
(4.697069246422948,7.297506681746837)
(9.832192061293188,2.014465386270424)
(5.4832517974725885,6.301004250115585)
(4.844797868915716,5.409739796862352)
(8.250544548950593,4.037038935135109)
(2.6559748668594985,1.112775793606614)
(9.83681987236124,5.838434150241367)
(2.3658597199682285,1.3899177058323464)
(1.970997016100171,8.145800038932066)
(4.134485269704914,8.033849672655508)
(8.823203395276717,1.555731555081915)
(9.505839819609928,7.8553795424329405)
(9.483910883910982,9.600370806695565)
(5.81511132628097,9.863769507367698)
(0.4211889534844404,9.198578445153009)
(5.436256610735615,1.9166815204768495)
(4.459343683909047,0.6037274937829118)
(3.5274312644261254,4.16181885701641)
(9.628857318536104,4.370397323326225)
(1.1446970899946896,8.945862618443883)
(3.3566871762964947,0.37201026589723907)
(4.119825408791003,2.0323157854833394)
(4.897614642612115,9.223721444632593)
(1.935895407029753,7.948386995572526)
(1.651484289655487,9.599635587701998)
(4.984784729192563,3.0720551576387924)
(3.067809676503032,5.880690790352894)
(3.053537044717433,3.673978761675217)
(9.20836169694692,9.329316450024189)
(2.661978444958354,2.5449248109843126)
(9.720000606444433,2.5592358608966026)
(5.961854980906858,7.067909433606134)
(2.9641464865221545,1.4535515601993487)
(9.308141963482079,3.635256922688448)
(4.3559338031680115,0.8815142304450219)
(5.326076967835009,8.164302918911515)
(7.585223056155137,0.5741474885847764)
(8.322850640789678,0.13147667445737365)
(2.323297409831052,5.341158138064466)
(9.230788616080801,8.023020073224846)
(7.263198316284126,9.446335268323011)
(2.919237587599113,7.391611994062655)
(7.898310646576764,8.405900665968263)
(7.675272983859065,8.811683425106027)
(4.312932001022636,2.7340441747833557)
(3.928721232190473,1.9422256564039808)
(5.440214366090865,7.232138109081201)
(6.88489232709176,3.634407169624855)
(2.737000843681069,6.302895150338925)
(5.6288046633656865,2.5623330013885215)
(8.031721428226904,0.46799526702129945)
(9.47756995434277,0.20879354592860722)
(7.4206537878876935,1.777476973436063)
(0.8830080689719211,8.203867520080205)
(5.519493545652755,6.121452082216398)
(3.024438214582632,4.99275764535602)
(2.121323191254303,8.58946607299166)
(9.381997261843416,0.6002560017786529)
(6.368703094085035,3.9700985787878618)
(2.0437146596888955,6.8627452671103)
(1.9167550786339171,8.243155098731991)
(5.274972216339054,1.9146682501958934)
(0.24574571949997348,8.489076600424724)
(0.9668666727013697,1.9449029623270542)
(8.275818708050068,8.024949285863448)
(2.9803754035807506,0.2795007517105885)
(0.743164992602291,0.7737726941773282)
(8.116130701557328,3.7007658521252496)
(7.416061263059838,3.883397587333939)
(2.4649843701106064,8.578657590234371)
(0.16084965302844645,0.43382592830600974)
(3.2324443776691334,4.869025266203516)
(5.112065475938643,4.706315451406967)
(7.780451849844795,4.324194026640324)
(0.7575699834779792,0.9350094031784728)
(3.592857882586793,0.3649360506228372)
(3.6186778580940224,2.721567931440668)
(5.146352415118286,0.9788808963875473)
(9.386912887673853,4.365552298089406)
(6.256483810683363,2.7389292421224622)
(8.87316720474161,7.248069931088047)
(9.36880260748286,3.5762550197744614)
(4.931677518479755,4.103461436513419)
(6.478051369565078,4.295991671243582)
(8.640373972198978,1.5235704091655211)
(9.883713181523513,3.989718025285728)
(0.4507970650455262,6.3614073500197215)
(4.8281236446035,2.4773731997186346)
(4.764918912009806,4.835780700167289)
(0.21373868872214152,3.7022442356112606)
(4.452847129698379,4.085735686004729)
(8.059044886878633,7.606187550243327)
(5.194527164411554,4.683409229818474)
(7.127985940360042,4.428262326482192)
(8.210202652666569,9.186167523860746)
(1.255674390261916,4.5984646773744)
(3.938533438644235,6.193668369579983)
(8.293541882622362,9.439272823512594)
(8.527907764160902,1.572749668254314)
(1.309976822654505,2.7412232453734617)
(9.625632305723094,8.52281027057423)
(9.7078884578663,0.944761751349269)
(7.881319106290446,5.976620346777509)
(4.258524310511033,0.13911795799023685)
(5.82493111003997,0.4662597305246208)
(6.701260738385254,1.3799767471493196)
(6.3365870788436,0.03114907096581576)
(1.521977682972655,1.9312324666739378)
(8.79437302718899,0.004904435950847663)
(4.798015832124905,8.952124239054315)
(2.168035774928323,9.59001541739359)
(2.585608656744711,3.8795735707815835)
(0.8205912761542855,5.014102661091641)
(9.226071752409895,0.296552586070431)
(0.5865046448923861,9.758789585660082)
(4.159921054817042,5.430833785487482)
(9.814254041134113,4.861975694836982)
(4.363481292445455,5.594483877842693)
(2.4927158582670716,2.6165753921576917)
(8.360441855364837,8.852981641747183)
(8.32496774215582,5.123543512519502)
(6.911201065228124,4.003854596866962)
(7.669726751370705,5.104279823034123)
(4.945735917097091,3.5482447823633754)
(7.639796943157334,0.13726835614386812)
(9.081120228089315,9.754830747354188)
(9.328532894937366,3.0560713698620514)
(5.152711973640892,7.144046336094108)
(5.129465332939941,0.6305679436535305)
(0.5884095740464468,1.7615565357035035)
(9.420883628098776,9.850587918666703)
(7.1682823113963225,7.4634583672521115)
(5.506299718452552,6.1408602140988044)
(0.7372557327028617,2.101702579327714)
(6.633369707126013,0.6584600666094409)
(5.776435900340548,1.976733702299468)
(9.157979752178669,4.458703937008886)
(4.389039896272537,1.2153736973632023)
(1.476850950229347,5.762708923344202)
(1.2197899999190964,3.835481048473497)
(3.2211560036385025,2.8195955282098395)
(8.10202752710433,0.17493935428141483)
(5.385280025049969,8.928583004746226)
(4.814680978078375,6.091041502198449)
(3.5589987242484264,8.070986623908578)
(5.231626897659856,2.8773497156603636)
(3.2379912287173807,9.299396628791163)
(1.3588585460135572,8.198634566068518)
(8.306739394009586,5.541082382755832)
(1.2802832918487739,3.5105001636158706)
(1.2195116737049227,7.79492987642981)
(0.870844668226558,1.4088313996277557)
(6.149267920808469,8.835986483318472)
(3.2860691773671635,7.14520417641298)
(4.430960078572702,1.4889569230791655)
(4.700019785846249,2.147919920959499)
(4.994848698388372,5.29175122205222)
